"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","260","430324","0.0-3.0-0.122","+","null","","","","","",""
"","666","html-keyboard-response","261","430990","0.0-3.0-1.122","fogão","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","262","431492","0.0-3.0-0.123","+","null","","","","","",""
"","666","html-keyboard-response","263","432158","0.0-3.0-1.123","costra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","264","432660","0.0-3.0-0.124","+","null","","","","","",""
"","634","html-keyboard-response","265","433294","0.0-3.0-1.124","suipestar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","266","433796","0.0-3.0-0.125","+","null","","","","","",""
"","762","html-keyboard-response","267","434558","0.0-3.0-1.125","ocinto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","435060","0.0-3.0-0.126","+","null","","","","","",""
"","762","html-keyboard-response","269","435822","0.0-3.0-1.126","pedaço","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","270","436324","0.0-3.0-0.127","+","null","","","","","",""
"","442","html-keyboard-response","271","436766","0.0-3.0-1.127","cristal","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","272","437267","0.0-3.0-0.128","+","null","","","","","",""
"","1483","html-keyboard-response","273","438750","0.0-3.0-1.128","enxarto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","439251","0.0-3.0-0.129","+","null","","","","","",""
"","3098","html-keyboard-response","275","442350","0.0-3.0-1.129","afonher","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","276","442852","0.0-3.0-0.130","+","null","","","","","",""
"","218","html-keyboard-response","277","443070","0.0-3.0-1.130","morno","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","278","443571","0.0-3.0-0.131","+","null","","","","","",""
"","1115","html-keyboard-response","279","444686","0.0-3.0-1.131","francês","s","a","cog","word","S","exp","7"
