"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","3960","audio-keyboard-response","104","632475","0.0-1.0-1.51","../audio/teste-vocab--27.mp3","s","rio","rivyè"
"","null","html-keyboard-response","105","632987","0.0-1.0-0.52","+","null","",""
"","8792","audio-keyboard-response","106","641802","0.0-1.0-1.52","../audio/teste-vocab--52.mp3","s","construção","konstriksyon"
"","null","html-keyboard-response","107","642311","0.0-1.0-0.53","+","null","",""
"","1981","audio-keyboard-response","108","644314","0.0-1.0-1.53","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","109","644821","0.0-1.0-0.54","+","null","",""
"","3160","audio-keyboard-response","110","647994","0.0-1.0-1.54","../audio/teste-vocab--81.mp3","s","judicial","jidisyè"
"","null","html-keyboard-response","111","648501","0.0-1.0-0.55","+","null","",""
"","4301","audio-keyboard-response","112","652826","0.0-1.0-1.55","../audio/teste-vocab--01.mp3","s","boneca","pope"
"","null","html-keyboard-response","113","653338","0.0-1.0-0.56","+","null","",""
"","9389","audio-keyboard-response","114","662746","0.0-1.0-1.56","../audio/teste-vocab--124.mp3","s","obelisco","obelisk"
"","null","html-keyboard-response","115","663251","0.0-1.0-0.57","+","null","",""
"","6928","audio-keyboard-response","116","670202","0.0-1.0-1.57","../audio/teste-vocab--07.mp3","n","abajur","lanp"
"","null","html-keyboard-response","117","670721","0.0-1.0-0.58","+","null","",""
"","13139","audio-keyboard-response","118","683882","0.0-1.0-1.58","../audio/teste-vocab--66.mp3","s","cooperação","koperasyon"
"","null","html-keyboard-response","119","684391","0.0-1.0-0.59","+","null","",""
