"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","38","330557","0.0-3.0-0.11","+","null","","","","","",""
"","10571","html-keyboard-response","39","341128","0.0-3.0-1.11","avenas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","40","341629","0.0-3.0-0.12","+","null","","","","","",""
"","3867","html-keyboard-response","41","345496","0.0-3.0-1.12","barco","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","42","345997","0.0-3.0-0.13","+","null","","","","","",""
"","4379","html-keyboard-response","43","350376","0.0-3.0-1.13","chorão","s","a","noncog","word","S","exp","6"
"","null","html-keyboard-response","44","350878","0.0-3.0-0.14","+","null","","","","","",""
"","7898","html-keyboard-response","45","358776","0.0-3.0-1.14","terdia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","46","359277","0.0-3.0-0.15","+","null","","","","","",""
"","8698","html-keyboard-response","47","367976","0.0-3.0-1.15","refletir","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","48","368477","0.0-3.0-0.16","+","null","","","","","",""
"","5051","html-keyboard-response","49","373528","0.0-3.0-1.16","beima","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","50","374029","0.0-3.0-0.17","+","null","","","","","",""
"","4586","html-keyboard-response","51","378616","0.0-3.0-1.17","destino","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","52","379118","0.0-3.0-0.18","+","null","","","","","",""
"","9482","html-keyboard-response","53","388600","0.0-3.0-1.18","ronronar","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","54","389101","0.0-3.0-0.19","+","null","","","","","",""
"","7098","html-keyboard-response","55","396200","0.0-3.0-1.19","hedoru","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","56","396701","0.0-3.0-0.20","+","null","","","","","",""
"","5915","html-keyboard-response","57","402616","0.0-3.0-1.20","gruja","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","58","403124","0.0-3.0-0.21","+","null","","","","","",""
"","11220","html-keyboard-response","59","414344","0.0-3.0-1.21","ensuas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","60","414845","0.0-3.0-0.22","+","null","","","","","",""
"","13723","html-keyboard-response","61","428569","0.0-3.0-1.22","nervoso","n","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","62","429069","0.0-3.0-0.23","+","null","","","","","",""
