"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1126","html-keyboard-response","325","614347","0.0-3.0-1.154","apontar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","326","614851","0.0-3.0-0.155","+","null","","","","","",""
"","3592","html-keyboard-response","327","618445","0.0-3.0-1.155","boreta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","328","618958","0.0-3.0-0.156","+","null","","","","","",""
"","2137","html-keyboard-response","329","621096","0.0-3.0-1.156","usfiga","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","330","621599","0.0-3.0-0.157","+","null","","","","","",""
"","1046","html-keyboard-response","331","622645","0.0-3.0-1.157","grótis","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","332","623146","0.0-3.0-0.158","+","null","","","","","",""
"","1161","html-keyboard-response","333","624307","0.0-3.0-1.158","mania","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","334","624814","0.0-3.0-0.159","+","null","","","","","",""
"","2349","html-keyboard-response","335","627164","0.0-3.0-1.159","pitada","n","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","336","627679","0.0-3.0-0.160","+","null","","","","","",""
"","1027","html-keyboard-response","337","628706","0.0-3.0-1.160","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","338","629221","0.0-3.0-0.161","+","null","","","","","",""
"","1484","html-keyboard-response","339","630707","0.0-3.0-1.161","delirar","n","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","340","631213","0.0-3.0-0.162","+","null","","","","","",""
"","974","html-keyboard-response","341","632189","0.0-3.0-1.162","verdade","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","342","632693","0.0-3.0-0.163","+","null","","","","","",""
"","1934","html-keyboard-response","343","634628","0.0-3.0-1.163","ocinto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","344","635143","0.0-3.0-0.164","+","null","","","","","",""
"","826","html-keyboard-response","345","635969","0.0-3.0-1.164","esperar","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","346","636476","0.0-3.0-0.165","+","null","","","","","",""
"","1480","html-keyboard-response","347","637956","0.0-3.0-1.165","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","348","638472","0.0-3.0-0.166","+","null","","","","","",""
"","1186","html-keyboard-response","349","639659","0.0-3.0-1.166","nervoso","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","350","640172","0.0-3.0-0.167","+","null","","","","","",""
"","3344","html-keyboard-response","351","643517","0.0-3.0-1.167","enxerido","s","a","noncog","word","S","exp","8"
"","null","html-keyboard-response","352","644022","0.0-3.0-0.168","+","null","","","","","",""
"","901","html-keyboard-response","353","644925","0.0-3.0-1.168","mal","s","a","cog","word","S","exp","3"
"","null","html-keyboard-response","354","645427","0.0-3.0-0.169","+","null","","","","","",""
"","1012","html-keyboard-response","355","646440","0.0-3.0-1.169","cerca","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","356","646945","0.0-3.0-0.170","+","null","","","","","",""
"","1099","html-keyboard-response","357","648044","0.0-3.0-1.170","alfabeto","s","n","cog","word","S","exp","8"
