"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","trial_part","word","question","answer","trial","accuracy"
"","731","audio-keyboard-response","480","806274","0.0-3.0-1.398","../audio/02-5-masc.mp3"," ","","gasolina","","","",""
"","771","audio-keyboard-response","481","807346","0.0-3.0-1.399","../audio/02-6-masc.mp3"," ","","na","","","",""
"","1109","audio-keyboard-response","482","808777","0.0-3.0-1.400","../audio/02-7-masc.mp3"," ","","garagem.","","","",""
"","null","html-keyboard-response","483","810029","0.0-3.0-0.401-0.401","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","1189","audio-keyboard-response","484","811592","0.0-3.0-1.401","../audio/04-1-fem.mp3"," ","","Duzentos","","","",""
"","811","audio-keyboard-response","485","812725","0.0-3.0-1.402","../audio/04-2-fem.mp3"," ","","carros","","","",""
"","771","audio-keyboard-response","486","813813","0.0-3.0-1.403","../audio/04-3-fem.mp3"," ","","passaram","","","",""
"","589","audio-keyboard-response","487","814751","0.0-3.0-1.404","../audio/04-4-fem.mp3"," ","","pela","","","",""
"","581","audio-keyboard-response","488","815638","0.0-3.0-1.405","../audio/04-5-fem.mp3"," ","","ponte","","","",""
"","621","audio-keyboard-response","489","816561","0.0-3.0-1.406","../audio/04-6-fem.mp3"," ","","hoje","","","",""
"","691","audio-keyboard-response","490","817551","0.0-3.0-1.407","../audio/04-7-fem.mp3"," ","","de","","","",""
"","589","audio-keyboard-response","491","818443","0.0-3.0-1.408","../audio/04-8-fem.mp3"," ","","tarde.","","","",""
"","null","html-keyboard-response","492","819695","0.0-3.0-0.409-0.409","<span style= ""font-size:30px; font-family: monospace"">+</span>","null","fixation","","","","",""
"","608","audio-keyboard-response","493","820664","0.0-3.0-1.409","../audio/03-1-masc.mp3"," ","","O","","","",""
