"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","18619","html-keyboard-response","185","492557","0.0-3.0-1.84","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","186","493058","0.0-3.0-0.85","+","null","","","","","",""
"","5242","html-keyboard-response","187","498301","0.0-3.0-1.85","encelhor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","188","498802","0.0-3.0-0.86","+","null","","","","","",""
"","2363","html-keyboard-response","189","501165","0.0-3.0-1.86","morija","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","190","501671","0.0-3.0-0.87","+","null","","","","","",""
"","3157","html-keyboard-response","191","504829","0.0-3.0-1.87","medalha","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","192","505331","0.0-3.0-0.88","+","null","","","","","",""
"","1658","html-keyboard-response","193","506989","0.0-3.0-1.88","esfoce","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","507490","0.0-3.0-0.89","+","null","","","","","",""
"","3355","html-keyboard-response","195","510845","0.0-3.0-1.89","ênclio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","196","511349","0.0-3.0-0.90","+","null","","","","","",""
"","5240","html-keyboard-response","197","516589","0.0-3.0-1.90","abieso","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","198","517090","0.0-3.0-0.91","+","null","","","","","",""
"","5770","html-keyboard-response","199","522861","0.0-3.0-1.91","braras","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","523362","0.0-3.0-0.92","+","null","","","","","",""
"","2331","html-keyboard-response","201","525693","0.0-3.0-1.92","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","202","526194","0.0-3.0-0.93","+","null","","","","","",""
"","2891","html-keyboard-response","203","529085","0.0-3.0-1.93","bagunceira","s","a","noncog","word","S","exp","10"
"","null","html-keyboard-response","204","529590","0.0-3.0-0.94","+","null","","","","","",""
"","6758","html-keyboard-response","205","536349","0.0-3.0-1.94","alpica","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","206","536850","0.0-3.0-0.95","+","null","","","","","",""
"","1194","html-keyboard-response","207","538045","0.0-3.0-1.95","azul","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","208","538547","0.0-3.0-0.96","+","null","","","","","",""
"","1530","html-keyboard-response","209","540077","0.0-3.0-1.96","carona","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","210","540578","0.0-3.0-0.97","+","null","","","","","",""
"","3579","html-keyboard-response","211","544157","0.0-3.0-1.97","jastor","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","212","544658","0.0-3.0-0.98","+","null","","","","","",""
"","1387","html-keyboard-response","213","546045","0.0-3.0-1.98","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","214","546546","0.0-3.0-0.99","+","null","","","","","",""
"","3706","html-keyboard-response","215","550253","0.0-3.0-1.99","aletiê","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","216","550754","0.0-3.0-0.100","+","null","","","","","",""
"","2011","html-keyboard-response","217","552765","0.0-3.0-1.100","brincar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","218","553274","0.0-3.0-0.101","+","null","","","","","",""
"","6178","html-keyboard-response","219","559453","0.0-3.0-1.101","protas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","559955","0.0-3.0-0.102","+","null","","","","","",""
"","1514","html-keyboard-response","221","561469","0.0-3.0-1.102","bandido","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","222","561970","0.0-3.0-0.103","+","null","","","","","",""
"","1643","html-keyboard-response","223","563613","0.0-3.0-1.103","lagoa","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","224","564114","0.0-3.0-0.104","+","null","","","","","",""
"","2010","html-keyboard-response","225","566125","0.0-3.0-1.104","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","226","566627","0.0-3.0-0.105","+","null","","","","","",""
"","2650","html-keyboard-response","227","569277","0.0-3.0-1.105","boreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","569778","0.0-3.0-0.106","+","null","","","","","",""
"","1819","html-keyboard-response","229","571597","0.0-3.0-1.106","extravagante","s","a","cog","word","S","exp","12"
"","null","html-keyboard-response","230","572098","0.0-3.0-0.107","+","null","","","","","",""
"","1195","html-keyboard-response","231","573293","0.0-3.0-1.107","espaço","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","232","573794","0.0-3.0-0.108","+","null","","","","","",""
"","4410","html-keyboard-response","233","578205","0.0-3.0-1.108","enxerido","s","a","noncog","word","S","exp","8"
"","null","html-keyboard-response","234","578712","0.0-3.0-0.109","+","null","","","","","",""
"","1220","html-keyboard-response","235","579933","0.0-3.0-1.109","especial","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","236","580435","0.0-3.0-0.110","+","null","","","","","",""
"","1386","html-keyboard-response","237","581821","0.0-3.0-1.110","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","238","582322","0.0-3.0-0.111","+","null","","","","","",""
"","2171","html-keyboard-response","239","584493","0.0-3.0-1.111","propaganda","s","n","cog","word","S","exp","10"
"","null","html-keyboard-response","240","584994","0.0-3.0-0.112","+","null","","","","","",""
"","2458","html-keyboard-response","241","587453","0.0-3.0-1.112","faínas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","242","587954","0.0-3.0-0.113","+","null","","","","","",""
"","1370","html-keyboard-response","243","589325","0.0-3.0-1.113","grátis","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","244","589826","0.0-3.0-0.114","+","null","","","","","",""
"","1882","html-keyboard-response","245","591709","0.0-3.0-1.114","manfa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","246","592210","0.0-3.0-0.115","+","null","","","","","",""
"","3882","html-keyboard-response","247","596093","0.0-3.0-1.115","usnado","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","596595","0.0-3.0-0.116","+","null","","","","","",""
"","3322","html-keyboard-response","249","599917","0.0-3.0-1.116","motre","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","600418","0.0-3.0-0.117","+","null","","","","","",""
"","4618","html-keyboard-response","251","605037","0.0-3.0-1.117","ronronar","n","v","cog","word","S","exp","8"
"","null","html-keyboard-response","252","605538","0.0-3.0-0.118","+","null","","","","","",""
"","1626","html-keyboard-response","253","607165","0.0-3.0-1.118","perdão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","254","607666","0.0-3.0-0.119","+","null","","","","","",""
"","5402","html-keyboard-response","255","613069","0.0-3.0-1.119","uchães","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","256","613570","0.0-3.0-0.120","+","null","","","","","",""
"","3290","html-keyboard-response","257","616861","0.0-3.0-1.120","quenzina","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","258","617361","0.0-3.0-0.121","+","null","","","","","",""
"","4331","html-keyboard-response","259","621693","0.0-3.0-1.121","resmungar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","260","622194","0.0-3.0-0.122","+","null","","","","","",""
