"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","85","161881","0.0-1.0-0.42","+","null","",""
"","2240","audio-keyboard-response","86","164248","0.0-1.0-1.42","../audio/teste-vocab--02.mp3","s","homem","gason"
"","null","html-keyboard-response","87","164764","0.0-1.0-0.43","+","null","",""
"","2139","audio-keyboard-response","88","167030","0.0-1.0-1.43","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","89","167540","0.0-1.0-0.44","+","null","",""
"","2419","audio-keyboard-response","90","170093","0.0-1.0-1.44","../audio/teste-vocab--24.mp3","s","acidente","aksidan"
"","null","html-keyboard-response","91","170596","0.0-1.0-0.45","+","null","",""
"","2728","audio-keyboard-response","92","173461","0.0-1.0-1.45","../audio/teste-vocab--63.mp3","s","transparente","transparan"
"","null","html-keyboard-response","93","173980","0.0-1.0-0.46","+","null","",""
"","2589","audio-keyboard-response","94","176699","0.0-1.0-1.46","../audio/teste-vocab--124.mp3","s","obelisco","obelisk"
"","null","html-keyboard-response","95","177203","0.0-1.0-0.47","+","null","",""
"","2712","audio-keyboard-response","96","180053","0.0-1.0-1.47","../audio/teste-vocab--127.mp3","s","côncavo","konkav"
"","null","html-keyboard-response","97","180560","0.0-1.0-0.48","+","null","",""
"","2448","audio-keyboard-response","98","183137","0.0-1.0-1.48","../audio/teste-vocab--12.mp3","s","jaula","kaj"
"","null","html-keyboard-response","99","183640","0.0-1.0-0.49","+","null","",""
"","2749","audio-keyboard-response","100","186522","0.0-1.0-1.49","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","101","187041","0.0-1.0-0.50","+","null","",""
"","2691","audio-keyboard-response","102","189854","0.0-1.0-1.50","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","103","190360","0.0-1.0-0.51","+","null","",""
