"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","426","43571095","0.0-3.0-0.205","+","null","","","","","",""
"","298","html-keyboard-response","427","43571394","0.0-3.0-1.205","liberal","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","428","43571896","0.0-3.0-0.206","+","null","","","","","",""
"","305","html-keyboard-response","429","43572202","0.0-3.0-1.206","orupas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","430","43572703","0.0-3.0-0.207","+","null","","","","","",""
"","90","html-keyboard-response","431","43572794","0.0-3.0-1.207","animado","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","432","43573295","0.0-3.0-0.208","+","null","","","","","",""
"","26","html-keyboard-response","433","43573322","0.0-3.0-1.208","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","434","43573823","0.0-3.0-0.209","+","null","","","","","",""
"","354","html-keyboard-response","435","43574178","0.0-3.0-1.209","aperor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","436","43574681","0.0-3.0-0.210","+","null","","","","","",""
"","153","html-keyboard-response","437","43574834","0.0-3.0-1.210","cascata","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","438","43575336","0.0-3.0-0.211","+","null","","","","","",""
"","177","html-keyboard-response","439","43575514","0.0-3.0-1.211","sustentar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","440","43576017","0.0-3.0-0.212","+","null","","","","","",""
"","1145","html-keyboard-response","441","43577162","0.0-3.0-1.212","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","442","43577663","0.0-3.0-0.213","+","null","","","","","",""
"","514","html-keyboard-response","443","43578178","0.0-3.0-1.213","arranjar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","444","43578681","0.0-3.0-0.214","+","null","","","","","",""
"","137","html-keyboard-response","445","43578818","0.0-3.0-1.214","farcas","s","null","noncog","pseudo","N","exp","null"
